7175745	eng	Tom thinks that Mary lacks common sense.
7179095	eng	Sami had a black eye.
7179184	eng	Tom said that it's a very common problem.
7179186	eng	Tom said that it's a common problem.
7183480	eng	Sami wore a black leather jacket.
7183578	eng	Sami saw a white van.
7183579	eng	Sami saw a white minivan.
7183641	eng	Sami saw a black cat.
7185050	eng	Sami saw a black mass moving inside of his closet.
7185078	eng	Sami turned towards his closet and saw a black mass moving.
7185079	eng	Sami saw a huge black mass moving in his closet.
7185084	eng	Sami saw a strange black mass moving inside his closet.
7185719	eng	Layla was in a white dress.
7189743	eng	Sami has a black horse.
7198227	eng	Sami said it was pitch black in there.
7198374	eng	It isn't black and white.
7198705	eng	It isn't always black and white.
7201722	eng	Sami is a black guy.
7201723	eng	Sami is Hispanic but he's a black guy.
7205356	fra	Après avoir roulé sa bosse, tant en France qu'en Amérique, il décida de s'installer dans un village isolé du Roussillon.
7205390	eng	Sami wore black pants and a black shirt.
7205784	eng	Layla was a white girl.
7205914	eng	Sami likes black girls.
7213596	eng	Sami and Layla had common friends.
7215350	eng	Sami is wearing a white shirt.
7215386	eng	Sami was bullying black kids.
7215399	eng	Sami was fighting a black boy.
7219394	eng	Sami doesn't have a common name.
7219401	eng	Sami had a black Ford Focus.
7219424	eng	Sami was a pale guy with black hair.
7219924	eng	Layla was a white lady.
7222614	eng	Let's hope common sense prevails.
7226281	eng	What are the chances we'll have a white Christmas?
7235428	eng	I wonder who gave Tom that black eye.
7237351	eng	Sami drank black coffee.
7237670	eng	Sami liked black girls.
7237930	eng	Sami was a black dude.
7237933	eng	Sami hung out with white rednecks.
7237942	eng	Sami was talking to white rednecks.
7237947	eng	Sami was chilling with a bunch of white rednecks.
7237995	eng	Sami is usually the black sheep of the family.
7237996	eng	Sami was the black sheep of the family.
7239478	eng	Lately, nostalgia has been a common topic.
7239627	hun	Sami volt a család fekete báránya.
7241379	eng	Sami is a common name.
7241441	eng	Sami married a black girl.
7241442	eng	Sami was a black boy.
7242016	eng	Sami and Layla had nothing in common except smoking weed.
7245252	eng	Sami was dating a white girl.
7245358	eng	Sami doesn't have a problem with black people.
7245385	eng	Sami said that racism was very common in his city.
7249784	eng	How common is it to see kangaroos and koalas in Austria?
7258074	eng	Oswald has a black hamster.
7258945	eng	Sami was an old black man.
7259000	eng	Sami was the only black kid that lived in the whole neighborhood.
7262928	hun	Nem gondolom, hogy lenne közös témánk.
7265270	hun	Németország ma másmilyen; nem csak a fehér emberek beszélnek németül.
7265653	eng	Sami's face went white when he looked down at his phone and saw Layla's number.
7268026	eng	Sami had white teeth.
7270059	eng	Sami hates white people.
7271659	eng	Sami wore a regular black suit.
7278589	eng	Sami had a black cat.
7278664	eng	Sami thought Layla's black cat was demonic.
7278667	eng	Sami was terrified of that black cat.
7283229	eng	The white fox lives in the Arctic.
7292760	eng	The white pigeon is the symbol of peace.
7294396	eng	Sami was black and didn't look like anybody there.
7305954	eng	Jewels are clear stones, as: the white diamond, blue sapphire, green emerald, yellow Jacinth and so on; and glitter when cut.
7307485	eng	Sami had black curly hair.
7308507	eng	Our village is drowned in garbage.
7309841	eng	Among the most notable flowers, at the start of Spring, are the Violet, the Crow-tree, the Daffodil, then the Lilies, white and yellow, and blue; and Clove-gillow flowers, and so on.
7310013	eng	I thought it was common knowledge.
7315244	eng	The egg is covered with shell, under which is the white and within this the egg yolk.
7316363	hun	Volt neki egy fehér macskája.
7319498	eng	Certainly most have the Spanish pox, or, as some call it, the French, tho it be common to all nations.
7319502	eng	Certainly most have the Spanish pox, or, as some call it, the French, although it is common to all nations.
7321207	eng	Layla was wearing skinny black jeans.
7321307	eng	Puasinkoi is a small Karelian village in the Tver region.
7321311	eng	The village lies by a river.
7321396	eng	Layla usually doesn't date white guys.
7321398	eng	Layla never dated a white guy before.
7321434	eng	Sami drove a black Beamer.
7321437	eng	Sami saw a black Beamer in his driveway.
7334369	eng	Sami is a white supremacist.
7339942	fra	Le Général de Gaulle avait visité le village Tizi Hibel.
7339943	eng	General de Gaulle visited the village Tizi Hibel.
7340494	eng	But I saw thee lately throw six Carthusians into the dirt, so that they came out black instead of white. Thou in the mean time didst laugh, as if the thing had been well done.
7342472	fra	Toutes les maisons du village Tawrirt sont bâties à l’aide de pierres et de terre.
7344914	eng	Her eyes where as black as ivory and as deep as the sea.
7347425	eng	Mary was wearing a black dress.
7347666	eng	But not long ago I saw you throw six Carthusian monks into the mud, with the result that they emerged black instead of white. You meanwhile laughed, as if you'd done a good thing.
7348922	hun	Mari fekete ruhát viselt.
7352112	eng	The white swan, the goose and the duck swim; the Cormorant dives. To these can be added the water hen, the pelican and so on.
7354954	eng	That's very common actually.
7356127	eng	Those who pretend to be like the common Curii, and live like wild Bacchanalians.
7364537	hun	A sárgarépafeldolgozó üzemet ünnepélyes keretek között adták át a falu határában.
7364770	eng	I saw a spooky white face looking in the window.
7395050	eng	He drives a black car, doesn't he?
7395051	eng	She drives a black car, doesn't she?
7399139	eng	He has a black dog, doesn't he?
7399140	eng	She has a black dog, doesn't she?
7406614	eng	They have a black dog, don't they?
7406618	eng	They drive black cars, don't they?
7414101	eng	She was a striking-looking woman, a little short and thick for symmetry, but with a beautiful olive complexion, large, dark, Italian eyes, and a wealth of deep black hair.
7414102	eng	She was a striking-looking woman, with a beautiful olive complexion, large, dark, Italian eyes, and a wealth of deep black hair.
7414103	eng	Her rich tints made the white face of her companion the more worn and haggard by the contrast.
7414197	eng	With his slight, tall figure, his sharp features, thoughtful face, and curling hair prematurely tinged with grey, he seemed to represent that not too common type, a nobleman who is in truth noble.
7414246	eng	After leaving you at the station I went for a charming walk through some admirable Surrey scenery to a pretty little village called Ripley, where I had my tea at an inn.
7416492	eng	He is extremely tall and thin, his forehead domes out in a white curve, and his two eyes are deeply sunken in this head.
7418724	hun	Fújták a lakásban a füstöt, hogy a fehér falak már sárgák voltak.
7421558	eng	It was a lovely trip, the dainty green of the spring below, the virgin white of the winter above; but it was clear to me that never for one instant did Holmes forget the shadow which lay across him.
7426754	eng	I don't have a lot in common with Tom.
7430978	eng	A common man with uncommon desire to succeed. The ability to control my emotions and my actions, regardless of circumstance, sets me apart from others. Uncompromising integrity is my standard.
7431266	eng	This village can not be reached except via the river.
7432135	eng	I had not been in my study five minutes when the maid entered to say that a person desired to see me. To my astonishment it was none other than my strange old book collector, his sharp, wizened face peering out from a frame of white hair, and his precious volumes, a dozen of them at least, wedged under his right arm.
7432169	eng	I don't really have much in common with Tom.
7444665	fra	La rue principale de notre village est pleine de nids de poules.
7445393	eng	Why do they always wear white shirts?
7446583	ile	In un cité on posse passar ínobservat, durant que in un village it es ínpossibil.
7453372	eng	Tom has a black car.
7470189	eng	Moscow and Beijing share a common interest in weakening U.S. global influence and are actively cooperating in that regard.
7476862	eng	Does Tom have a black car?
7482727	eng	This is a common question.
7482959	eng	In the lobby is a statue of white marble.
7483028	eng	He was a strange little ferret-like man, with white eyelashes.
7483292	eng	It was an odious face—crafty, vicious, malignant, with shifty, light-grey eyes and white lashes.
7486299	ile	Omnes di to, li tot village e mem li paisanes in li campania.
7486300	eng	Everyone says that, the whole village and even the peasants in the countryside.
7487097	eng	Europe has a common currency; let's give it a common language: Esperanto.
7487237	eng	Europe has its own currency; let's give it a common language: Esperanto.
7492843	eng	This word isn't in common use.
7492875	eng	That black bird isn't a blackbird.
7523811	eng	Tom looked at the white sandy beach and swaying palm fronds.
7527407	hun	Az a fiatal nő fehér ruhában az én jegyesem.
7528037	fra	Il n'y a pas de bruit de voiture dans ce village isolé. Le silence local m'impressionne profondément. Ça ressemble à un mystère.
7538609	eng	Neither Tom nor Mary has a lot of black and white pictures of his grandparents.
7539943	eng	Tom went to live in a village very far from here.
7540101	eng	Tom wondered why Mary was wearing a black dress.
7542941	eng	Tom had a black car three years ago.
7560315	eng	Why is there a white line in the middle of the road?
7564632	eng	Their parents had gone to a neighboring village for food, and had left a fire to warm their little ones while they were absent. But a storm arose and drifted the snow in their path, so they were long on the road.
7584188	eng	The common denominator of all her troubles is her lies.
7610860	hun	Az özvegy arcát fekete fátyol fedte.
7623557	hun	A zúzmarától fehér fák világosabbak, mint a szürke égbolt.
7634744	eng	The black pawns belong to me.
7653903	eng	Do you think that we'll have a white Christmas this year?
7677887	hun	Nem is emlékszem rá, mikor volt utoljára fehér karácsony.
7681450	fra	C'est une pièce de théâtre que les habitants du village jouent.
7682217	epo	Ne rigardu tro alten, ne falu tro profunden.
7686634	fra	Thomas vivait dans un petit village de pêcheurs.
7695857	fra	Le seul accès au village se fait par la rivière.
7695871	fra	Le village est loin d'ici.
7704377	fra	Les habitants du village Taourirt sont pareils à ceux des autres villages de Kabylie.
7713429	eng	She has a white dog.
7722180	eng	The village drunk is always up to something.
7727357	eng	The best kind of weather makes you want to take a walk through white snow with bright sun at your back.
7732003	eng	Tom is wearing a blue and white jacket.
7734288	eng	What are some common dog names in your country?
7740900	eng	As she stood there with one foot on the loaf and was lifting up the other for the next step, the loaf sank deeper and deeper with her till she entirely disappeared. Nothing was to be seen but a black bubbling pool.
7740932	eng	In the course of the winter the bird had collected and given away so many crumbs of bread that they equalled in weight the whole loaf which little Inge had stepped upon to keep her shoes clean. When the last crumbs were found and given away, the bird's gray wings became white and spread themselves wide.
7740933	eng	"A tern is flying away over the sea," said the children who saw the white bird. Now it dived into the sea, and now it soared up into the bright sunshine. It gleamed so brightly that it was not possible to see what became of it; they said it flew right into the sun.
7740995	eng	The statue was hewn out of the purest white marble.
7741024	eng	I am certain they never dreamt that a lovely little mermaid was standing down below, stretching up her white hands toward the keel.
7741048	eng	The whole sky had looked like gold, she said, and as for the clouds! well, their beauty was beyond description, they floated in red and violet splendour over her head, and, far faster than they went, a flock of wild swans flew like a long white veil over the water toward the setting sun.
7741061	eng	Then a little black animal came up; it was a dog, but she had never seen one before; it barked so furiously at her that she was frightened and made for the open sea.
7741079	eng	In the evening the sky became overcast with dark clouds; it thundered, and lightened, and the huge icebergs, glittering in the bright lightning, were lifted high into the air by the black waves.
7741093	eng	"Come now, let me adorn you like your other sisters!" and she put a wreath of white lilies round her hair.
7741122	eng	The black waves rose like mountains.
7741146	eng	At last she saw dry land before her, high blue mountains on whose summits the white snow glistened as if a flock of swans had settled there.
7741154	eng	At the foot of the cliffs was a strip of fine white sand, to which she swam with the beautiful prince, and laid him down on it.
7741156	eng	The bells now began to ring in the great white building and a number of young maidens came into the garden.
7741260	eng	Then she punctured her breast and let the black blood drop into the cauldron.
7741280	eng	She had the prettiest little white legs any maiden could desire, but she was quite naked, so she wrapped her long thick hair around her.
7741294	eng	Thereupon the little mermaid, lifting her beautiful white arms and raising herself on tiptoe, glided on the floor with a grace which none of the other dancers had yet attained.
7741370	eng	The little mermaid laid her white arms on the gunwale and looked eastward for the pink-tinted dawn.
7741388	eng	She saw the bright sun and above her floated hundreds of beauteous ethereal beings through which she could see the white ship and the rosy heavens.
7747820	eng	We had a common love for Berber.
7748654	eng	I grew up in a small Kabyle village in Algeria.
7752187	eng	A montero cap and a black feather drooped over the wearer's brow.
7752188	eng	A montero cap and a black feather drooped over the wearer's brow, and partly concealed his features, which, so far as seen, were dark, regular, and full of majestic, though somewhat sullen, expression.
7752191	eng	She had no sooner encountered the keen black eyes of the stranger than her own were bent on the ground with a mixture of bashful embarrassment and fear.
7752514	eng	Caleb seldom made an excursion from the old fortress to the neighbouring village of Wolf's Hope without bringing back what tidings were current in the vicinity.
7752528	eng	She wore a black silk riding-mask, which was then a common fashion.
7752554	eng	On arriving at the change-house of the village of Wolf's Hope, he unexpectedly met with an acquaintance just alighting from his horse.
7757006	eng	I live in a very quiet village in Kabylie, Algeria.
7757017	eng	Every Kabyle village has a mosque.
7760019	eng	In common usage, "economic freedom" often refers to unfettered economic exploitation.
7760667	eng	“You will not?” asked the lady. “No, by heavens, madam!” her husband replied; “ask me anything congruent with common decency, as to drop his acquaintance by degrees, or the like; but to bid him leave my house is what I will not and cannot consent to.”
7760721	eng	Her dress was composed of white satin and Brussels lace, and her hair arranged with a profusion of jewels.
7760722	eng	Her dress was composed of white satin and Brussels lace, and her hair arranged with a profusion of jewels, whose lustre made a strange contrast to the deadly paleness of her complexion, and to the trouble which dwelt in her unsettled eye.
7760874	eng	There was no private passage from the room, and they began to think that she must have thrown herself from the window, when one of the company, holding his torch lower than the rest, discovered something white in the corner of the great old-fashioned chimney of the apartment.
7760917	eng	Caleb hastened to the eastern battlement, which commanded the prospect of the whole sands, very near as far as the village of Wolf's Hope. He could easily see his master riding in that direction, as fast as the horse could carry him.
7763553	hun	A szökőkút mellett fehér tulipánok vannak.
7766885	eng	It is important to at least doubt what is thought to be common sense.
7767322	eng	OSU entomologist Vaughn Walton points to a brown bug with a body shaped like a medieval shield and distinctive white stripes on its antennae.
7767435	eng	Besides global warming, air pollution from the Indo-Gangetic Plains—one of the world’s most polluted regions is also impacting the mountains as these pollutants deposit black carbon and dust on the glaciers, hastening their melting according to the study.
7769067	eng	“In the U.S., it may not seem very common to use hibiscus leaves and sweet potato leaves as food, but in many places around the world it is,” Arlotta said.
7772882	eng	Our village is not short of water.
7784660	eng	She likes to drink red wine, but doesn't like to drink white wine.
7797911	hun	Belehímezte a kezdőbetűit a fehér zsebkendőbe.
7798512	hun	Belehímezte a monogramját a fehér zsebkendőbe.
7800038	eng	Work is not a hardship, but instead a pleasure, when it is done by your own free will, with the awareness that you are working for the common good instead of some thieving boss.
7805677	eng	I have two cats; a black one and a white one.
7806047	fra	Tout le village fut invité au dîner, couscous et viande au menu.
7811805	eng	Compared to Salem Chaker, a renowned linguisit and staunch believer in the unity of the Berber language, those so-called linguists who claim that Kabyle, a Berber dialect, is a language on its own, are simple elementary schoolkids who don't even know the Kabyle variant spoken in the village next to theirs.
7812888	eng	I have two cats. One is black and the other is white.
7812889	eng	I have two cats, a black one and a white one.
7813154	eng	The Duke wore a white cloak.
7814077	eng	Tom and Mary have little in common but have been living happily together for several years.
7816077	eng	I have extremely white skin, and do not tan at all.
7820641	eng	And he separated the same day the she-goats, and the sheep, and the he-goats, and the rams of divers colours, and spotted; and all the flock of one colour, that is, of white and black fleece, he delivered into the hands of his sons.
7821626	eng	And Jacob separated the flock, and put the rods in the troughs before the eyes of the rams; and all the white and the black were Laban's, and the rest were Jacob's, when the flocks were separated one from the other.
7822718	eng	His black cat prefers to eat white mice.
7822719	eng	Her black cat prefers to eat white mice.
7825890	eng	If at any time he said: The speckled shall be thy wages, all the sheep brought forth speckled; but when he said on the contrary: Thou shalt take all the white one for thy wages, all the flocks brought forth white ones.
7827979	hun	A tengerésztisztek fehér egyenruhát viselnek.
7828137	eng	Every village in Kabylie has a mosque.
7828919	eng	I thought that it was common knowledge.
7829189	eng	My native village is in Kabylie, Algeria.
7835442	hun	A falu nagyobb része a terv ellen volt.
7841330	eng	Every single village in Kabylie has a mosque.
7841331	eng	Every single village in Kabylie has its own mosque.
7842091	eng	The mosque in our Kabyle village was built in the 1700's.
7843206	hun	Egy olasz falu egyedüli lakója egy 90 éves néni.
7843458	eng	Jackals are common in Kabylie.
7846723	eng	He lives in a remote village in Kabylie, Algeria.
7847213	eng	Moreover, the trade unions aid the employing class to mislead the workers into the belief that the working class have interests in common with their employers.
7849831	eng	Astronomers have unveiled the first picture of a black hole.
7849832	eng	Scientists have unveiled the first picture of a black hole.
7851805	eng	He lives in a remote Kabyle village in Algeria.
7856310	eng	I have two cats: one is white and the other is black.
7860921	eng	Bribery is common in Algeria.
7861246	eng	Algeria, Morocco, and Tunisia have a common history.
7861248	eng	Algeria, Morocco, and Tunisia have a common religion.
7865626	fra	Le nom de mon village est Amazigh.
7867666	eng	And when Abraham had heard this, he weighed out the money that Ephron had asked, in the hearing of the children of Heth, four hundred sicles of silver, of common current money.
7876401	hun	A lány, aki fehér ruhát visel a testvérem.
7892150	eng	Don't use the black pen.
7894584	tuk	Buildings are of white marble.
7898480	hun	Tomnak fekete haja van.
7898534	hun	Mind a két lány fehér öltönyt visel.
7899413	hun	Tom fekete nadrágot viselt.
7899434	hun	Tom fehér inget viselt.
7899453	hun	Egy fekete autót vezetek.
7899500	hun	Tomnak nagyon fehér bőre van.
7899528	hun	Tomnak van egy fehér macskája.
7899532	hun	Tomon fehér cipő volt.
7899533	hun	Tom egy fehér autót vezet.
7899555	hun	Tomnak van egy fehér kutyája.
7899559	hun	Tomon fehér zokni volt.
7899566	hun	Tomnak van egy fekete autója.
7899578	hun	Annak a fiúnak fekete a haja.
7899582	hun	Van egy nagy fekete kutyám.
7899604	hun	A fehér ruhát viseltem.
7899605	hun	Mary fehér ruhát viselt.
7899606	hun	Tom fehér dzsekit viselt.
7899616	hun	Tom egyedül fehér húst eszik.
7899618	hun	Tom fehér zoknit visel.
7899623	hun	Tomnak volt egy fekete macskája.
7899637	hun	Tom fekete kalapot viselt.
7899639	hun	Mary egy egyszerű fehér ruhát viselt.
7899643	hun	Tom egy fekete autót vezet, igaz?
7899649	hun	Kennek van egy fehér kutyája.
7899651	hun	Mary egy fekete ruhát viselt.
7899653	hun	A fehér napernyő az övé.
7899662	hun	Mary egy fekete ruhát visel.
7899664	hun	Tom feltett egy fekete parókát.
7899667	hun	Általában fehér inget viselek.
7899673	hun	Van egy fehér lovam.
7899675	hun	Tomon fekete bőrkesztyű volt.
7899681	hun	Tom felvett egy fekete kabátot.
7899775	hun	Hordtam a fehér ruhát.
7900042	hun	Gyakran hordok fekete ruhákat.
7900043	hun	Van egy fekete macskám.
7900044	hun	Van egy fekete kutyám.
7900046	hun	Általában fekete cipőt hordok.
7900050	hun	Sosem hordok fehér zoknit.
7900053	hun	Mary egy fehér miniszoknyát viselt.
7900054	hun	Tomnak is fekete haja van.
7900059	hun	Tom egy fekete autót vezet.
7900063	hun	Tomnak nagyon fehér foga van.
7900070	hun	A fehér egy népszerű szín autóknál.
7900077	hun	Tomon egy fehér ing volt.
7900080	hun	Tom egy fehér dobozt vitt.
7900087	hun	Tom ritkán viseli a fekete ingét.
7900090	hun	Tom egy fekete kalapot visel.
7900093	hun	Tom átadott Marynek egy fehér borítékot.
7900105	hun	Tom egy fekete autóval érkezett.
7900107	hun	Tom egy fekete kabátot viselt.
7900111	hun	Tomnak van egy kis fekete kutyája.
7900165	eng	It's a common courtesy.
7906228	eng	Things are never black and white.
7907887	fra	J'aime ce village avec ses vieilles maisons.
7907921	eng	Snow is white and cold.
7908558	tuk	Ashgabat is a white city.
7911215	eng	It's common knowledge that bears like honey.
7911479	eng	How long do you need to practice karate before getting your black belt?
7917425	eng	Her head was surmounted by a huge white chiffon hat, bedecked with three long but rather stringy ostrich feathers.
7917426	eng	A veil of pink chiffon, lavishly sprinkled with huge black dots, hung like a flounce from the hat brim to her shoulders and floated off in two airy streamers behind her.
7917658	eng	Don't worry. It's a very common mistake.
7920169	eng	The slime was black and stinky.
7920411	eng	The mirror is covered with a white tissue.
7930249	eng	I have two cats. One is white and the other is black.
7936458	hun	Nálunk a falu közössége olyan, mint egy nagy család.
7936462	eng	The ceiling turned black from moisture.
7946476	hun	Olyan sötét vagy, hogy hozzád képest a fekete lyuk egy atomvillanás.
7948465	eng	Do you prefer white or red wine?
7952336	eng	Do you prefer red wine or white wine?
7963063	eng	Sami has a black dog.
7963660	eng	Sami only dates black girls.
7963799	eng	Sami did not date black women.
7963800	eng	Sami didn't date black women.
7963801	eng	Sami doesn't date black women.
7967585	eng	Sami was wearing black jeans.
7970271	eng	Sami has black hair.
7975489	hun	Egy közös van bennünk: mindketten jobbkezesek vagyunk.
7976111	eng	Sami was the only black person there.
7981947	eng	Sami had a black Spiderman shirt.
7982828	fra	Les hommes du village sont partis dans le désert.
7983727	eng	The nineteenth most common letter in Esperanto is B.
7984944	eng	Why is Tom wearing a black suit?
7988142	eng	Sami lived in a small village in Egypt.
7988146	eng	Sami fell in love with a small village in Egypt.
7988267	eng	Sami is a white man.
7991396	eng	Impossibility is the most common of excuses.
7994042	eng	Do you believe in black magic?
7994043	hun	Hiszel a fekete mágiában?
7998432	fra	Il vit dans un petit village alpin en Autriche.
7998433	fra	Il habite dans un petit village alpin en Autriche.
7998434	fra	Il réside dans un petit village alpin en Autriche.
8001365	eng	Mennad's opinions were so black and white.
8001382	eng	Mennad is black whether he wants to believe it or not.
8001383	eng	Mennad's mother is a black woman.
8002847	hun	A fehér kenyeret jobban szeretem a barnánál.
8002848	hun	A fehér kenyeret jobban szeretem, mint a barnát.
8009050	hun	Tomnak van egy fekete macskája.
8011557	eng	She was wearing a white skirt.
8012012	eng	Tom was wearing black socks.
8013233	eng	There was a black van parked in front of Tom's house.
8016909	eng	Tom was as white as a sheet.
8020904	eng	I want you to wear that black Kabyle dress.
8020930	eng	How do I look in this white Kabyle dress?
8021482	eng	The French destroyed our village in Kabylie.
8023628	eng	Tom is wearing black socks.
8023784	eng	Should I buy a black car or a blue car?
8023915	eng	Tom is a white supremacist.
8025716	hun	Mindjárt esik. Nézd azokat a fekete felhőket!
8025717	hun	Mindjárt esik az eső. Nézd azokat a fekete felhőket!
8027312	hun	Tomnak nagyon fehér a foga.
8029902	hun	Az asztal alatt volt egy fekete macska.
8030241	eng	All the people in the village know her.
8030383	eng	We grew up in the same village in Kabylie.
8030384	eng	We're from the same village in Kabylie.
8030756	eng	You are as beautiful as the beautiful Kabyle village that bears your name.
8034133	eng	She was wearing a black Kabyle dress.
8040490	eng	Mennad likes black and white cats.
8040491	eng	Mennad named his black and white car Felix.
8045389	eng	Avunculicide is more common in mythology than nepoticide.
8047906	eng	Mennad lives in a village not far from here.
8049620	eng	Mennad was attacked by six white men.
8049790	eng	Mennad is a black man.
8050260	eng	Mennad has got black hair.
8052548	eng	Mennad is the kind of racist asshole who would pick on small black girls but is intimidated of tall black guys.
8052567	eng	Mennad has nothing against white people.
8052597	eng	Baya is a black woman.
8052610	eng	Mennad likes black women.
8052965	eng	Chickenpox is a common illness in children.
8054349	eng	It's pitch black now.
8054602	eng	Mennad is that little white man.
8054613	eng	Mennad saw a black hair sticking out of his fish.
8054624	eng	Mennad found a long black hair in his rice.
8054627	eng	Mennad didn't see the big black hair sticking out of his rice.
8054865	eng	Mennad is a light-skinned black guy.
8054867	eng	Mennad was dating a light-skinned black girl.
8056144	eng	What's the highest village in Kabylie?
8056158	eng	Kabylie has a village named after my family.
8056261	eng	I stayed in a small village in Kabylie.
8056847	eng	He has no common sense whatsoever.
8058041	eng	Mennad had a black eye.
8058043	eng	Mennad had a black eye at school.
8058397	eng	Mennad has a red and white beanie.
8058398	eng	Menand has a blue and white beanie.
8063847	eng	I want a pair of black shoes.
8063848	eng	I need a pair of black shoes.
8065825	hun	- Összementek volna a tavalyi téli ruháim az állásban? - tűnődött hangosan Tomi, miközben próbálta összegombolni a fekete posztókabátját. - Én mondtam neked, hogy ne mindig csak tévézzél és egyél. - Hm, innom is kellett volna?
8070488	hun	Tiszta kosz lett a mocskos kezedtől a fehér fal!
8070534	hun	- Ivott ön, Tamás? - Nem. Nem emlékszem - válaszolt rá az, miközben tekintgetett körbe a főnök irodájában, és elkezdett a tekintetével tüzetesen megvizsgálni egy fehér pontot a fehér falon. - És még csak meg sem borotválkozott.
8077255	hun	Ki az Isten fordította le a black puddingot fekete pudingnak?
8077688	eng	Being black is not a crime.
8093411	fra	Quand est-ce qu'elles iront au village ?
8102240	eng	Karl Lagerfeld was an original, and was recognizable chiefly because of his white hair, black eyeglasses, starched collars and black, fingerless gloves.
8103554	eng	I gave a thousand dinars to the village mosque.
8103555	eng	In Kabylie, every single village has a mosque.
8103556	eng	If every single village in Kabylie has a mosque, this makes it pretty obvious that the dominant religion of Kabyles is Islam.
8103561	eng	Here's a thousand dinars for the village mosque.
8103563	eng	Every time I go to Kabylie, I'd give a thousand dinars to our village mosque.
8110004	eng	Phosphorylation is one of the most common modifications used by the cell to regulate the behavior of its proteins.
8110010	eng	It is common in the United States for a primary care physician to refer a patient to a specialist.
8110533	eng	The red is meant to symbolize hardiness and valor, the white purity and innocence, and the blue represents vigilance, perseverance and justice.
8113301	hun	Tom és Mary egyik ismerőse, Barack Obama, volt az első fekete elnök az Egyesült Államokban.
8113467	eng	They moved to a small village from the city.
8114938	eng	Open sewers are very common in Algeria.
8114946	eng	Plague, bilharziasis and cholera are very common in Algeria.
8114949	eng	Rape and pedophilia are very common in Algeria.
8115540	eng	Tom has a white convertible with a black top.
8115639	eng	We didn't have much in common anyway.
8122363	eng	I have a very common Berber last name.
8125199	eng	Forty-six countries at the UN Convention on International Trade in Endangered Species voted to outlaw the practice, white 18 voted against it, including the United States.
8125224	eng	“I get such joy helping animals,” Campana says, as his workshop companion, his cute little white dog, sits by his side.
8125229	eng	“You are a very good boy,” Campana says soothingly to a black and white dog which is laying on its side getting fitted for a leg brace.
8129985	eng	This is a common misconception about Islam.
8132955	eng	In western civilisation, waste of food is still a common thing.
8137214	eng	On June 12, 2016, a GLOF near Mount Everest sent 2 million cubic meters of water toward the Nepalese village of Chukhung.
8138848	eng	In January 1877, the priest of the village Grigoryevka, Kherson Governorate, reported to the diocesan authorities that in his village Baptists cry, sing and kiss the floor during their prayers.
8143299	eng	This is common in Europe.
8145464	hun	Mi ez a fekete füst?
8152936	eng	Even a black cow's milk is white.
8159804	eng	Does today's problem have anything in common with the past?
8160553	eng	His head was covered in a white turban.
8160585	eng	The road to the village is in a very bad state.
8160748	eng	Radiation therapy is the second most common cancer treatment, after chemotherapy.
8160790	eng	There's a sheet of white paper on the table.
8160812	eng	Images aren't the only things in black and white, pandas are too.
8163033	eng	Nonsense is so good only because common sense is so limited.
8163576	eng	I want a house with a big yard and a white picket fence.
8172616	eng	Tom asked me if I had a black tie that he could borrow.
8173258	eng	They hid escaped black slaves in the attic.
8173616	eng	“The fact that white children under 15 have already become a minority in their age group puts an exclamation point on the fact that the nation’s diversity is percolating from the ‘bottom up’ as the white population ages,” Frey said.
8176342	eng	I don't want to have anything in common with such an idiot.
8177982	eng	Some people believe black cats bring bad luck.
8179417	eng	I ordered a nonfat white mocha.
8182092	eng	Do you really think that it was Tom who gave Mary that black eye?
8183591	eng	The black hole pulls the hapless star into its maw.
